address,name,category
0x68198e4ed6975204b3467dc217166d9ff1cbb57a,Balancer: JRT/ETH 90/10 #2,DEX
0xd21ae4b071055a3294a9f41b34fa0b7f1ffba647,Balancer: JRT/SNX 70/30 #3,DEX
0xbc53ad7b3c0041a0275b7da0c22c5778bcbc3d9c,Balancer: JRT/SNX 70/30 #4,DEX
0xb537ae8eebe8a7bec9ee8720c936fd15c35940fe,Balancer: JRT/USDC 70/30 #2,DEX
0x01d7e6a79f6e6dc6f0884743078f76ac1239520a,Balancer: JRT/USDC 90/10 #2,DEX
0x8ea198b47a3abd30a10c0df4ccd7036cf96cc4e2,Balancer: JRT/aUSDC/cUSDT/COMP 27/35/35/3 #2,DEX
0x48b19e619a99058c4c1dde931632bb87f4fb98ad,Balancer: JRT/aUSDT 90/10 #2,DEX
0x3b53cd95f2c1f228c96e8426ad81bae79e4bb714,Balancer: JRT/sUSD 90/10 #2,DEX
0x9c9bb6d95abbdbadd6e3a421b050e653a64d9389,Balancer: KEEP/ANJ/RPL 48.6/39/12.4,DEX
0xb38b0c480a451db976837a1a464af95bb0f3f5e2,Balancer: KEEP/ETH 80/20 #4,DEX
0x532bec27edb276498b8bccbbe65fb70935ca303b,Balancer: KEEP/ETH 80/20 #5,DEX
0x3ef9d29cc8a559716caff6468a306d1d86400d14,Balancer: KEEP/ETH 80/20 #6,DEX
0x4e363b56c01f47a20c6879cc4909b18847f92446,Balancer: KEEP/RPL/DXD 78.5/16.25/5.25,DEX
0x01c0075b25579229b374dd375afd1982b3fddd0d,Balancer: KEEP/TBTC 50/50,DEX
0x8bdbef67b4c9e9970fdb87d335926c0b3d3c0585,Balancer: KEEP/USDC/REN 50/15/35,DEX
0xbe76e5689c255499412aa66dea160d5ee113842e,Balancer: KIF/WEV 98/2,DEX
0xb25f188721c16e742b067dbbb355f01cf2d87c0e,Balancer: KIWI/1MT 50/50,DEX
0x4425448d81a802da7610d035b02e7bb2472483a1,Balancer: KIWI/DUST 10/90,DEX
0x04ab9fe4ca8d814c2dec3af13909d152d53891f4,Balancer: KIWI/DUST 10/90 #2,DEX
0xf348c12cc1a8d04018982fce1c000a44caf1cfcb,Balancer: KIWI/DUST 13/87,DEX
0x7a9d2c9d07c4e5ff4900e591526691ff7e7a1220,Balancer: KIWI/DUST/UNI 10/70/20,DEX
0xe6698d09309c146b0630ca101c10ee3ce21c977b,Balancer: KNC/ANT/SNX/LEND 50/15/20/15 #2,DEX
0x172bf7381a344453184f62a82c4aa78cec56cc2b,Balancer: KNC/ETH 50/50 #3,DEX
0xec1a44fdab3806e706c7a0c79ed03c6ccd0a6bfb,Balancer: KNC/ETH 50/50 #4,DEX
0x40598bbff82cd0141ebb38161b7045fb893fecdd,Balancer: KNC/ETH 70/30 #2,DEX
0x0099447ef539718bba3c4d4d4b4491d307eedc53,Balancer: KNC/ETH 75/25 #2,DEX
0x99ba95cd5d8781ed8369da8699b0934644e502f3,Balancer: KNC/ETH 80/20 #2,DEX
0x19b04c7264563791d54e449f965548b8a9e2fc3a,Balancer: KNC/LEND 65/35 #2,DEX
0x7c03b887b447313e0db600b63e26874a19eec24a,Balancer: KNC/LEND/ETH/LINK 25/25/25/25 #2,DEX
0x9965dfe46ef0edc1557e5d794f67dce62fad22b7,Balancer: KNC/SUSAFE 97/3,DEX
0x8d2692c98890ff631b0751b2839339765b4484a1,Balancer: KNC/USDC 66.67/33.33 #2,DEX
0xac1ec0df7575ebbfd02a976c72b2d13b8af42e16,Balancer: KNC/USDC 80/20 #2,DEX
0x811f49abfac6355c44c7e7aed89d28c072b535f1,Balancer: KNC/USDC/ETH/LRC 25/25/25/25 #2,DEX
0xbfdef139103033990082245c24ff4b23dafd88cf,Balancer: KNC/YFV 98/2,DEX
0x52fcd5e245c30004fe881f68f5dbf726d1576802,Balancer: KODA260301/NFTFY 80/20,DEX
0xeb960951fcb3e0ac5c9eaa34f0e93b2611b50820,Balancer: KODA418701/NFTFY 75/25,DEX
0xf90fcb821bf4e1a46dc8407af12a3d1742ea9dc2,Balancer: KP3R/ETH 70/30,DEX
0x498766fcdb82c28735294a110ccd378c39388307,Balancer: KP3R/XOR 50/50,DEX
0x8d5c91324da4c4ef46b623ae62bf5586de0f4507,Balancer: KP3R/XOR/DMG/BAL 30/30/30/10,DEX
0x0125345f0f38c6c255e9e9ca8d2dbd2eccef98d2,Balancer: KP3R/YFI 50/50,DEX
0x461e474e594b211d41bb2ff855aa43e455d93888,Balancer: KUN/QUSD 5/95,DEX
0x0895f4263343d12ce332f23e8678fa9fbfcd9eff,Balancer: KYL/ETH 80/20,DEX
0xb62357d2a05f6bc6e4f05078de9f5fc5c9c004cb,Balancer: L2/ETH 70/30,DEX
0x45a5ab4bc26640ffec8a6f744f55e0303b9faf61,Balancer: L2/ETH 80/20,DEX
0xe75ce27c39cf46d086c75f23648a154fdcc97668,Balancer: L2/USDC 80/20,DEX
0xd036ab041f8ea4955ee7932deab856725e2f8aba,Balancer: LAMA/DAI 90/10 #2,DEX
0xa78176fc56e53b1928b8c91c6221abe0f4df4cba,Balancer: LBI/ETH 50/50,DEX
0x59945d03c75aabee6a22a3ad3cb3641a42d15d67,Balancer: LEND/AMPL/DAI 81.4/5.81/12.79 #2,DEX
0x4304ae5fd14cec2299caee4e9a4afbedd046d612,Balancer: LEND/ETH 50/50 #4,DEX
0x1cee432dae65c74c38f3411da33bec2be1a9cc0d,Balancer: LEND/ETH 50/50 #5,DEX
0x5a5274316a9ef4091262ecef3b0124d4237eb8b6,Balancer: LEND/ETH 50/50 #6,DEX
0x9dc859807d5222d708caa40a5eebe7f6b6517e69,Balancer: LEND/ETH 70/30 #2,DEX
0x7c82e7415f8f9a0801e1964e79c70fb680e7ccdd,Balancer: LEND/ETH 70/30 #3,DEX
0x1b09f2fb13d3e6b35fc6b8391c57fe4fcf195fc0,Balancer: LEND/ETH 81/19 #2,DEX
0xcf58f8777f8723264690f5ca7ffda9cf0ffbaa74,Balancer: LEND/ETH 90/10 #3,DEX
0x719404d9dd6fe6600ae96161c8a2d0d9e874ec36,Balancer: LEND/ETH 90/10 #4,DEX
0x4c262757dfafb56e8c5c9de2e200eb574a9d7fc3,Balancer: LEND/KNC/ETH/UNI-V2 30/30/5/35 #2,DEX
0x597fab2b2cc3f22134d2f01a08fcff65b0bb1544,Balancer: LEND/LINK 50/50 #2,DEX
0x67cc7a1d6e7101cdf704e44c11356ba5a494756f,Balancer: LEND/MKR/COMP 33.33/33.33/33.34 #2,DEX
0xc08552d3dae88ee61bc400c5a7357b10b2f02b0b,Balancer: LEND/MLN/sDEFI 45/25/30 #2,DEX
0x47d0100f73ed8dfc279d626d2f8c847bf10a906b,Balancer: LEND/SNX/ETH 42/42/16,DEX
0xd3843dfca1ca4e9b265c6bf80e318aa9436c09c2,Balancer: LEND/USDC 50/50 #2,DEX
0x055d9894faae9118414244d286027599c250fb6b,Balancer: LEND/USDC 95.48/4.52 #2,DEX
0x960e9b49a7c7daa30e439e2c32800ac283f5a5a8,Balancer: LEND/YAMv2/SNX 24.58/50.83/24.59,DEX
0xc894be8c8444add74517e924c3b44c7884c27476,Balancer: LEND/YFV 98/2,DEX
0x23cf0a8653685c8afcc62c3910f0aeccaf7e3871,Balancer: LEV/LRC 50/50 #2,DEX
0x09845784071c6c627f0c73c71d69f58e97c54b71,Balancer: LGO/ETH 50/50,DEX
0x7601218ee4dbf677e2b4ceadb7b27d60decf5ee8,Balancer: LIEN/ETH 80/20,DEX
0x8434019a3ac641d10f93f20efdf5a56456adf8af,Balancer: LINA/ETH 60/40,DEX
0x4939e1557613b6e84b92bf4c5d2db4061bd1a7c7,Balancer: LINK/AAVE/YFI/UNI/xSNXa 20/20/20/20/20,DEX
0xb706bbc68613ef92ef7a733b84a04e26231863ac,Balancer: LINK/BAL 95/5,DEX
0x06bcdfff7b51f5e67f44403ae0c2ee1a1a8f6e28,Balancer: LINK/BAL/TRB/QSP 18.21/5.28/3.64/72.86,DEX
0xa1ec308f05bca8acc84eaf76bc9c92a52ac25415,Balancer: LINK/BAND/TRB/AXIAv3/ZAP 60/10/10/10/10,DEX
0x9c5ef1d941eaeff8774128a8b2c58fce2c2bc7fa,Balancer: LINK/BAND/UNI-V2/TRB 50/20/20/10,DEX
0xbf11db4e63c72c5dffde0f5831d667817c9e9ad5,Balancer: LINK/BAND/ZAP/TRB/AXIAv3 60/10/10/10/10,DEX
0xed3012336805555d94196db7013e6441d95720a5,Balancer: LINK/BAT 88.15/11.85 #2,DEX
0x31d5798577c5652d8b8065a4351589215da562cf,Balancer: LINK/BNT 80/20 #2,DEX
0x92c83fb9c27c4952947135dc75a130e067b30062,Balancer: LINK/BRRYFI 98/2 #2,DEX
0xf6b845f8efec8ab76f10734fd7d3bcabf70b4068,Balancer: LINK/DIP 25/75,DEX
0x61bf2210db4a76b33964da91bf0811275dcd79b0,Balancer: LINK/DMG 65/35 #2,DEX
0x44b02fe8be307c7452a57b40c3ed54b364e26590,Balancer: LINK/DUST 10/90,DEX
0x2953edc5c64d14fff19de43e614d52fa1a278eb8,Balancer: LINK/ENJ/WBTC 18/10/72 #2,DEX
0x1fdc7c71c84306d97f8aca8f039fb97ca5271cf6,Balancer: LINK/ETH 50/50 #5,DEX
0x3fcb001fc6a3ab35229d8d50b6675ef97fd20e16,Balancer: LINK/ETH 50/50 #6,DEX
0x868a6d816da311b05e939e4e0ba7aef2801fd073,Balancer: LINK/ETH 50/50 #7,DEX
0x77f5f3dfd95d0b061c9ef47c4f4ca4681d807776,Balancer: LINK/ETH 50/50 #8,DEX
0xf103c397078c4d28eaf99d2925f4dbbd9737bb28,Balancer: LINK/ETH 60/40 #2,DEX
0x95f0aa355f4251291e6413dd0174488f0ca8d2db,Balancer: LINK/ETH 75/25 #2,DEX
0xfa2e876cd46e70713afb66b4682f25a54227b125,Balancer: LINK/ETH 90/10,DEX
0xa4824dc4bc118a2611717063ada3628151d95a2e,Balancer: LINK/ETH/AAVE/SNX/YFI 20/20/20/20/20,DEX
0xdb18e83a45674880447aa3a96a24b134d0ca655f,Balancer: LINK/ETH/DAI/PLEX 70/10/10/10,DEX
0x1f06f01fdbdcdf1a6604878cbd90e88ad6d3c654,Balancer: LINK/ETH/WBTC/USDC/DAI 25/20/20/20/15,DEX
0xb4c605b27758ab80cba186d4826bfa9dbcf1bbb0,Balancer: LINK/FARM 90/10,DEX
0x418d3dfca5099923cd57e0bf9ed1e9994f515152,Balancer: LINK/FARM 90/10 #2,DEX
0xff6984b9b960b7c666ec3952a7317310e696346c,Balancer: LINK/GDS 90/10,DEX
0x960c437e2a9a9a25e0fedc0c8a5899827b10f63c,Balancer: LINK/ICHI 33/67,DEX
0x9a01a227d7a6b6f0a821abcce7c4415abeea90a0,Balancer: LINK/KNC/SNX 75/10/15 #2,DEX
0x23b3f0132fdb897323a7ed4e88fa4ccbb8efa57d,Balancer: LINK/MPL 80/20,DEX
0x3f2428b906c1120940d206b7c7f55d13e65cdf10,Balancer: LINK/NEST/ETH 33.33/33.33/33.33 #2,DEX
0x8571f9d9ae0fb1303460031aff65cd34c397c810,Balancer: LINK/OCEAN 90/10,DEX
0x5f752aa9e748ffc007a15b7ca0fad8f2127f186c,Balancer: LINK/REN/USDC/ETH 30/30/30/10,DEX
0x3b6c3600b6350eb34da0eaf26204fbed8953a14e,Balancer: LINK/REPv2/TRB/BAND/ZAP 40/30/10/10/10,DEX
0x076a0f7e97450a82cdd2584301fcc6a04fe9dd05,Balancer: LINK/SNX/ETH 40/40/20 #2,DEX
0x5339b6fcefa19808cd6fc847b8c7dcf3d3d95d45,Balancer: LINK/SNX/LRC/ETH/STONK 20/20/20/20/20 #2,DEX
0xc98a55c0fd391996d2008fe4e2d8a37798e6f105,Balancer: LINK/UNI/GRT 33.33/33.33/33.33,DEX
0x4b6b06de9a52e8a3fb91df2d1615e17705371f86,Balancer: LINK/USDC 50/50 #3,DEX
0x38efefaeca70bf8cc73d018c2d0134f96f079f62,Balancer: LINK/USDC 50/50 #4,DEX
0xb4a08c88cebaf9f919efaec7ab835b0c0a9a8e2d,Balancer: LINK/USDC/ETH/BAT 30/30/30/10 #2,DEX
0x4e0e4e352448f528b7f26d9261be70c963105058,Balancer: LINK/USDC/ETH/CEL/LRC 20/20/20/20/20 #2,DEX
0xf90fe27bdc2c0bfa68b08506d6fe2b77a100ba96,Balancer: LINK/USDC/KNC/LEND 25/25/25/25 #2,DEX
0x3bf1a7c42efdee4dc1522cb129be2c682569466a,Balancer: LINK/USDC/SNX 27.5/45/27.5,DEX
0x431b366294191cad0e35b66ebda28965ee9694ca,Balancer: LINK/YFI/BAL 30/40/30 #2,DEX
0xe9a1d2e12716a820f8b63b51f0668f58416abfc6,Balancer: LINK/YFIBRR 98/2 #2,DEX
0x72bc698d85481198ea10b1bee141b8dca910e0d1,Balancer: LINK/YFL 98/2 #3,DEX
0xc7062d899dd24b10bfed5adaab21231a1e7708fe,Balancer: LINK/YFL 98/2 #4,DEX
0x4b0b0bf60abbf79a2fd028e4d52ac393982488ce,Balancer: LINK/YFV 98/2,DEX
0x2aeb22cd755fa598b493e4b69ce99effb64e676e,Balancer: LINK/cUSDC 98/2 #2,DEX
0xe6c2e229c763ed3e1d5d57b3648aeb1d4011eacd,Balancer: LINK/sUSD/ETH/WBTC/USDC 25/20/20/20/15,DEX
0xb7406516ed511fd164c962f9cc08f5dc73325742,Balancer: LINKETHRSI/LINKETHPA 50/50 #2,DEX
0x5dcb5baa17a5af85aaec5d2b422cab13c0141bce,Balancer: LINKUSD/USDC 50/50,DEX
0x57d365c82f5c1c659f3e76af324e5e34239e03ed,Balancer: LMY/ETH 98/2 #2,DEX
0x1c3728d8a30cfda5e55885d35a36bfc397e8791c,Balancer: LOCK/WBTC/ETH/LINK/OCEAN 70/15/5/5/5,DEX
0xf1f3d252be946ee079f02cf577372bdada307457,Balancer: LOCK/WBTC/ETH/LINK/OCEAN 75/7.5/7.5/5/5,DEX
0x258691dbc90e8d725e341300cd22b5f58339a96d,Balancer: LPT/ETH 30/70 #2,DEX
0x24d97eed6e171e70c82bc60afd37c7d1e549a0ad,Balancer: LPT/ETH 50/50 #2,DEX
0x78cea5ef876187e44ace4d8c3bbeb4bd45e91355,Balancer: LPT/ETH 75/25 #2,DEX
0x57f07147a30927eb1d9aa1c7f89ac3c806fd0525,Balancer: LPT/ETH 80/20 #2,DEX
0xa03fd7aaefde6d47e133bf9922b72c0b5f2f788e,Balancer: LPT/USDC/ETH/MKR 50/10/20/20 #2,DEX
0x29d2e5957249e5c8c2b22a9101002183f7d35382,Balancer: LRC/ETH 50/50,DEX
0x7470452303ce12947659818e1d44942899e37032,Balancer: LRC/ETH 70/30,DEX
0x7f032763009b53c7dbbc72697724ca83c1c239b1,Balancer: LRC/ETH 75/25 #2,DEX
0x6f9e4ac92d619d6002daee94cbccb1b56a1b58cf,Balancer: LRC/ETH 90/10 #2,DEX
0x28746738b2c8a7548b1ce0cbea7110a88b9905c8,Balancer: LRC/KNC/ZRX/AST/ETH 20/20/20/20/20 #2,DEX
0x2a8b4900441a686ba25cf6f546da8bb528671ab7,Balancer: LRC/KNC/ZRX/ETH 25/25/25/25 #2,DEX
0x2d18e16138196f4a1fd93af24db4b9cbc9f5e938,Balancer: LRC/USDC 75/25,DEX
0x33a0a3d25863ad38943b1b0d6bbc96f661f461b8,Balancer: LVT/SVT 50/50,DEX
0x3144cb33fbfc0877d66e7733d5d7302bf9ee87a8,Balancer: LVT/aUSDC 50/50,DEX
0xc38c5f97b34e175ffd35407fc91a937300e33860,Balancer: Liquidity Mining Safe,DEX
0x470c5541aaf245c8394fae7e904212f19a13a8a4,Balancer: MAD/POE 80/20,DEX
0x8f7867f87b1bc1adb4074136e81b9cf36a465307,Balancer: MALTA1/MALTA2 10/90,DEX
0xca54c398195fce98856888b0fd97a9470a140f71,Balancer: MANA/$DG 98/2,DEX
0x1eeadcfd9b4889256f9ec49f9ca06b3291e0c7c4,Balancer: MANA/ETH 69/31,DEX
0x83218d02abb6acdfd4c972e9c8b13754bc2e23d0,Balancer: MANA/OCEAN/LRC/ENJ 30/30/20/20,DEX
0x049c586132110f6551d758deb50a7c984fc0ec59,Balancer: MARK/ETH 80/20,DEX
0x8d5bd8407a55110a346ea0c8ac54c9511764ee22,Balancer: MARK/USDC 80/20,DEX
0x53c455dc20195890063ec2a4772263f63d120048,Balancer: MATH/ETH 20/80,DEX
0xbb57984978184c65730669dac60b2287aa6f345a,Balancer: MATH/ETH 80/20,DEX
0x6f2bf830d8fc98e20be795f3a34d87a242c3b96b,Balancer: MATIC/ETH 50/50 #2,DEX
0xdcea879c224ea64095582c144de543f5a3af5d9c,Balancer: MATIC/ETH/FTM/RUNE 2.1/19.82/46.25/31.83,DEX
0x5c7e6cb2102ec8f28a3ab93ed31ad4f027f49912,Balancer: MATIC/RUNE/ETH/FTM 43/16/8/33,DEX
0x948f7b1496de8ad00d6dec0459a62f92ed1200c7,Balancer: MCB/DAI/USDC 50/25/25 #2,DEX
0x92830c6cfabf00a8070a2cc0772cf058e050558b,Balancer: MCB/ETH 50/50 #2,DEX
0xde7e006a9583a4cdcbdd0e233155d88d80962b31,Balancer: MCX/ETH 50/50 #2,DEX
0x79c44cd4291a72aa26a2f04a3559daf67e3ff761,Balancer: MCX/ETH 80/20 #2,DEX
0xd961daa343c8bf4c945c4fc66fc4eebe9c6a8472,Balancer: MCX/ETH 90/10 #2,DEX
0x3a17f93ef0baee1b9903449c92a350fe6b47bd2c,Balancer: MEE/USDC 20/80,DEX
0xa4a8438a40070bc5af16a0b6d9ee666d6390d11d,Balancer: MEME/ETH 50/50,DEX
0x483b4a2d55565f946df12824c9b33bfa85be95f3,Balancer: MET/ETH 80/20,DEX
0x2eb6cfbffc8785cd0d9f2d233d0a617bf4269eef,Balancer: MFT/ETH 50/50,DEX
0x439e91c8a56a9e1fb04be68e971b57d99b269459,Balancer: MFT/USDC 50/50 #4,DEX
0x35381c233fbddaa2853581ec7cda95f4ca86b1d8,Balancer: MFT/USDC 50/50 #5,DEX
0x21defa50d17cf8560b1e52d71e303c4445c7b9a1,Balancer: MFT/USDC 50/50 #6,DEX
0x19db8e1a8553955757e87bc2620b76cca4262577,Balancer: MFT/USDC 50/50 #7,DEX
0x1fa0d58e663017cdd80b87fd24c46818364fc9b6,Balancer: MGG/USDC 60/40,DEX
0xf0f8b1ce9d95dfbe82f8310d48dcae71d79f9519,Balancer: MIMO/PAR 50/50,DEX
0x538bb47c246735432f23ac74f758995bd17dcfbb,Balancer: MKR/BAL 65/35,DEX
0x2945698a4ef578aa533fd2065a9202a3d528fca3,Balancer: MKR/BAT 50/50 #2,DEX
0x14719692837fa996d01171bd1211558f4538a64e,Balancer: MKR/BAT 86/14 #2,DEX
0x0b0da4e85b6ee526ad5314f0a13c8402057558c5,Balancer: MKR/DAI 90/10,DEX
0x247ff2b322df7439b78898375be7cdadca11cf17,Balancer: MKR/DAI/ETH 50/25/25 #2,DEX
0x4118f3935231c517a71e154ab945249e5b9ed684,Balancer: MKR/ETH 50/50,DEX
0x9866772a9bdb4dc9d2c5a4753e8658b8b0ca1fc3,Balancer: MKR/ETH 60/40 #2,DEX
0xe0e6b25b22173849668c85e06bc2ce1f69baff8c,Balancer: MKR/ETH 63/37,DEX
0x5b475f2cc362265ddf6a958f3519a35b305d2824,Balancer: MKR/ETH 67/33,DEX
0x120b12ec8012635cefcd8f2c5471f5d94a6bd853,Balancer: MKR/ETH 70/30,DEX
0x354a3cea8636982c2293dfa565e0445d85efd930,Balancer: MKR/ETH 73/27 #2,DEX
0x987d7cc04652710b74fff380403f5c02f82e290a,Balancer: MKR/ETH 75/25 #2,DEX
0x8087842c4f48a7e8eb5da1f22b52f9032ff3a9a6,Balancer: MKR/ETH 75/25 #3,DEX
0xeaa5a966f1dc72d62bb31b14d336cc359ee2e46f,Balancer: MKR/ETH 75/25 #4,DEX
0x702ec835c92866b7205a1676a1816d0f18d86b53,Balancer: MKR/ETH 80/20 #3,DEX
0x09043218e9aa022feaffbf9e61e57c716132dcfe,Balancer: MKR/ETH 80/20 #4,DEX
0x892f9eb0b53f8b0b4d72ceb853173d2c8a83de98,Balancer: MKR/ETH 80/20 #5,DEX
0x13f33189945858153b216e8e622bf118439c35a9,Balancer: MKR/ETH/DAI 60/30/10,DEX
0x1d87a19e708ce18e582b52beb5315385ab96a6c8,Balancer: MKR/KNC/ETH 55/25/20 #2,DEX
0x19f81cc98254536304056a13b539a40bfb7aaa60,Balancer: MKR/LQTY 50/50,DEX
0xdc9458abc9130f6ddd703f8f76e89e0ff1a41ec6,Balancer: MKR/MATIC/LINK 55.08/27.97/16.95,DEX
0x99199a1ac7a4687690a5cd4fcb14a08647298671,Balancer: MKR/ZRX 50/50 #2,DEX
0x7e2105a44c1e316a87591c99bb8d65f9ecd64791,Balancer: MLN/ETH 50/50 #2,DEX
0x22ff777ef6fe0690f1f74c6758126909653ad56a,Balancer: MLN/ETH 90/10 #2,DEX
0xa806b2f8b5facf3462586291c61f2a9d57fa5910,Balancer: MLN/ETH 90/10 #3,DEX
0x8cc907cda82ebbcfd2da903c72b35003ba9b99aa,Balancer: MLN/GVT/ETH 33.33/33.33/33.33 #2,DEX
0x8f0682725792c57a58743cf8046d87becff960e3,Balancer: MLN/RPL 50/50,DEX
0x7a23fb185e471cf919a41e0dfd7ab5fedd302e94,Balancer: MLN/USDC 85/15 #2,DEX
0xb5edc222ee25b3b368fa5f01db06c0941c50d3c6,Balancer: MM/BAL 80/20,DEX
0x61e35bf99095a4844b3b2edac397e738c34b43c3,Balancer: MPH/ETH 90/10,DEX
0x8fb285a6f7e5c29ac40378900df2a1ea258b5647,Balancer: MPH/ETH 90/10 #2,DEX
0x66535bf069a8b57273066c6f249b16e4e2ae5984,Balancer: MPH/ETH 90/10 #3,DEX
0x30b705bfa64be9ae395bd9238efc63e9f5f8d1cc,Balancer: MPL/ETH 50/50,DEX
0xc1b10e536cd611acff7a7c32a9e29ce6a02ef6ef,Balancer: MPL/USDC 50/50,DEX
0x6003a321eda038a7268cac4df2db66c0fc13e2c7,Balancer: MTA/ETH 50/50 #2,DEX
0x5f67f02092921b5cbad775ab22df110827b7ad4a,Balancer: MTA/FAU 50/50 #2,DEX
0xa2c483ef506bafdf722ceb0ddeadbc45f3a9a545,Balancer: MTA/MUSD 50/50 #2,DEX
0x6d21cfc90a384d92f6bc3aec5e0eb55e7f25f498,Balancer: MTA/mUSD 50/50 #3,DEX
0x4019ba88158daa468a063ac48171a3bfe8cd9f3b,Balancer: MTA/mUSD 95/5,DEX
0x8b7333eb8c072523441f5eba8bf7680c0d931ddd,Balancer: MTA/mUSD 95/5 #2,DEX
0x902d58a84af3ac8d9d384393be6c21449a6fd40b,Balancer: MTA/mUSD/ETH/BAL 25/25/25/25,DEX
0x761b61828b4e403ebb9effac87cb2371f877d103,Balancer: MUSE/ETH 80/20,DEX
0x4153f219baa429fb2b606c9a29db8a67daeca9c0,Balancer: MXX/ETH 80/20,DEX
0x1123bd6859bd70857acb8105726f9e1f5cf21599,Balancer: MXX/USDC 50/50,DEX
0x3e614b145c2b7bb02d1968fbee4930017afd6367,Balancer: MYB/ETH 10/90,DEX
0xce8ceb18cbe8ec490401110795b3e7928807d4ed,Balancer: Mario Cash-JAN-2021/WBTC 95/5,DEX
0x871e14994868dbb08e35d6cf9b8b0acfb1e58f9c,Balancer: Mario Summer Cash/renBTC 95/5,DEX
0xcb8d246d5e0dfdf2aa62677d2110deb316a92d6b,Balancer: Mini Mario Fall Cash/renBTC 70/30,DEX
0x18df42fa3bd773f11f481798be9dab26d5bb2874,Balancer: Mini Mario Fall Cash/renBTC 95/5,DEX
0x4a85d283bcd7038cc43b6a8d8c50749dd4eb08e3,Balancer: Mini Mario Spring Cash/renBTC 95/5,DEX
0x252b17eb53f8baeae583cfed1665a5483632829f,Balancer: Mini Mario Summer Cash/renBTC 95/5,DEX
0x2c5c5d6946eb649c378c4c8948da3703961ea327,Balancer: Mini Mario Winter Cash/renBTC 50/50,DEX
0x58f29a32b0e58eb57d7b58c0764dc5713858b5b7,Balancer: Mini Mario Winter Cash/renBTC 70/30,DEX
0x3621f3c4c99e52221974fd7f6d0dacc958b112d2,Balancer: Mini Mario Winter Cash/renBTC 95/5,DEX
0x2eb14c276ab5313d4a4bbda93c971be9d5cc47be,Balancer: NCT/ETH 20/80,DEX
0x3e5da3bfa44aeb5434b9255c86b66e3f27e6041b,Balancer: NEC/BAL 50/50,DEX
0xe6e04fa052d4c934fbfbda5103bbe3db04f0da37,Balancer: NEC/BAL 90/10,DEX
0x4653462f672cd98d213beea4db2be48b5a0d3609,Balancer: NEC/DAI 50/50,DEX
0xb21e53d8bd2c81629dd916eead08d338e7fcc201,Balancer: NEC/ETH 50/50 #2,DEX
0x4af6cad1dc8842e0df53ba1fdc7280ff39968d96,Balancer: NEST/ETH 20/80 #2,DEX
0x3a7f3019a295cff0de44eff749987e0d1d5f6424,Balancer: NEST/ETH 50/50,DEX
0x2411ba002eafadbd40a4afb814ab798675ad8347,Balancer: NEST/ETH 80/20 #2,DEX
0x63e4c1d480a373f2d66c68c1a1a406bd7c60a73e,Balancer: NFTFY/DAI 50/50,DEX
0x8c4d0b89723642951b6d1f9dac651b5f58306f9c,Balancer: NFTFY/GHOST37 20/80,DEX
0x67dd3b013ce698449dc547dc0ad0d73bedb9189a,Balancer: NFTFY/KODA322051 25/75,DEX
0x947b1ca8f5658b1840a8f69776782ae18e20e199,Balancer: NFTFY/KODA322051 80/20,DEX
0x3c2cab6bd6d8be2d206f8e680491085e8f3de017,Balancer: NFTFY/MKT256996 20/80,DEX
0xfdfd9093e9fedac6750695093f59ad211b4f4a10,Balancer: NFTFY/RARI1031801 25/75,DEX
0xed0f37b31a88793f82e4fd82001eabaa483d7ddb,Balancer: NFTFY/RARI1113939 33.33/66.67,DEX
0x28b0208a5fd1b7f9cece7a100203ea349d735470,Balancer: NFTFY/RARI791222 12.5/87.5,DEX
0xb9be45c692037e13404eba917eb9213e2a1e2ecb,Balancer: NFTFY/RARI862149 10/90,DEX
0xe85f2c038196bea69ea1fdde72a4f14b2952631b,Balancer: NFTFY/RARI871752 2/98,DEX
0x905d576678cc1647ef41cc515bf7d3e7cd376a27,Balancer: NFTFY/RARI871752 2/98 #2,DEX
0x5517895509203a9e97ccd6df1cb2506d9e03231a,Balancer: NFTFY/RARI997169 20/80,DEX
0x4bac047e7c8bd56770aaa4a51071acaed0cd5c5d,Balancer: NIOX/ETH 80/20,DEX
0x5a0d85166a20f9cd27be2cb293e4d10188f0c97d,Balancer: NMR/ETH 50/50 #2,DEX
0x877d2a28ba931964b3479c23191c72a63993c2e7,Balancer: NMR/ETH 75/25 #2,DEX
0xc3eb65c18902357f0c3577ced27b1fa914cd0e57,Balancer: NMR/ETH 80/20 #2,DEX
0x3792f7f37b39760acabcfa28eb0f5a7470f96a24,Balancer: NOAHP/ETH 50/50,DEX
0x9ae3b4012a8a61c5fafbd9ab8e2cd26ce7a78fb7,Balancer: NOIA/OCEAN/RAZOR/USDC 50/30/10/10,DEX
0xef1bf761054d967a05c825ec2a7430d5ab2f3b75,Balancer: NTK/ETH 90/10 #2,DEX
0x8d924a1287dfa27ff5f7111b31d7392674a3e928,Balancer: Nsure/ETH 50/50,DEX
0xbefb01de17ee3c22b7a798f56ad8cf5c43284c12,Balancer: Nsure/ETH 80/20,DEX
0xb60e8c3fed84ac332f58060730eff5a752845860,Balancer: O-ETH-MAR22/USDC 50/50,DEX
0x4e2579468f414f3b2c683e8562d4c67056d5cb4b,Balancer: O-OCEAN-MAR22/USDC 50/50,DEX
